"Version","Task","Concept","Att 1 - Preis","Att 2 - Verpflegung","Att 3 - Zimmerkategorie","Att 4 - Kundenbewertung","Att 5 - Meerblick"
68,1,6,1,3,1,2,1
68,1,7,2,1,3,1,2
68,1,8,1,2,1,3,3
69,1,1,3,2,3,2,3
69,1,2,1,1,2,3,1
69,1,3,1,3,3,3,3
69,1,4,3,2,3,3,1
69,1,5,2,1,1,1,2
69,1,6,2,3,1,1,2
69,1,7,2,2,2,2,1
69,1,8,1,1,2,2,3
70,1,1,3,1,1,2,2
70,1,2,1,1,3,3,2
70,1,3,2,3,3,3,3
70,1,4,1,2,2,3,2
70,1,5,3,3,3,1,1
70,1,6,2,2,1,2,3
70,1,7,3,3,2,1,1
70,1,8,1,2,2,1,1
71,1,1,3,1,3,1,3
71,1,2,1,3,2,1,1
71,1,3,2,1,2,2,3
71,1,4,1,3,3,1,2
71,1,5,2,2,3,3,2
71,1,6,1,3,1,2,1
71,1,7,3,2,1,3,1
71,1,8,3,1,1,2,3
72,1,1,3,2,2,2,2
72,1,2,2,1,1,3,1
72,1,3,2,1,2,1,3
72,1,4,1,3,3,1,1
72,1,5,3,3,1,2,2
72,1,6,1,3,3,1,3
72,1,7,3,1,2,3,2
72,1,8,2,2,1,2,3
73,1,1,3,3,2,1,1
73,1,2,2,3,2,1,2
73,1,3,1,1,1,3,2
73,1,4,3,2,3,3,3
73,1,5,2,1,3,2,2
73,1,6,1,2,1,3,3
73,1,7,1,1,1,2,1
73,1,8,2,2,3,2,1
74,1,1,1,3,3,2,2
74,1,2,3,3,2,3,3
74,1,3,3,2,2,3,3
74,1,4,2,1,1,1,1
74,1,5,3,3,1,3,2
74,1,6,1,2,1,1,1
74,1,7,1,2,2,2,3
74,1,8,2,1,3,2,2
75,1,1,1,3,1,2,2
75,1,2,2,2,3,3,1
75,1,3,2,2,2,1,3
75,1,4,2,2,2,3,1
75,1,5,1,1,2,1,3
75,1,6,3,3,1,2,2
75,1,7,3,1,3,3,1
75,1,8,3,1,3,1,3
76,1,1,3,3,2,2,1
76,1,2,3,2,3,1,2
76,1,3,1,2,1,1,3
76,1,4,1,1,2,2,1
76,1,5,2,3,3,2,3
76,1,6,1,1,2,3,2
76,1,7,2,3,1,3,3
76,1,8,3,2,1,1,1
77,1,1,3,3,2,2,3
77,1,2,1,2,1,1,1
77,1,3,2,2,2,2,1
77,1,4,1,3,3,3,1
77,1,5,3,2,1,2,3
77,1,6,3,1,3,3,2
77,1,7,2,1,3,3,2
77,1,8,2,1,2,1,2
78,1,1,3,2,3,2,1
78,1,2,1,3,2,3,2
78,1,3,2,1,1,1,3
78,1,4,2,3,3,1,2
78,1,5,2,3,1,3,1
78,1,6,3,2,2,2,2
78,1,7,1,1,3,1,3
78,1,8,1,1,1,3,3
79,1,1,2,2,1,1,2
79,1,2,1,1,3,2,1
79,1,3,1,2,3,2,3
79,1,4,1,2,2,3,2
79,1,5,2,3,3,2,3
79,1,6,3,3,2,3,3
79,1,7,3,1,1,1,1
79,1,8,2,3,1,3,1
80,1,1,3,1,2,1,2
80,1,2,1,2,3,3,3
80,1,3,2,3,2,2,3
80,1,4,1,2,1,2,2
80,1,5,3,1,2,1,1
80,1,6,3,1,3,1,2
80,1,7,2,3,1,2,1
80,1,8,2,3,3,3,3
81,1,1,1,2,2,1,1
81,1,2,2,3,3,2,3
81,1,3,1,1,2,3,1
81,1,4,3,1,1,3,2
81,1,5,3,2,3,3,1
81,1,6,3,2,1,1,2
81,1,7,2,1,3,2,3
81,1,8,1,3,1,1,2
82,1,1,3,3,3,1,1
82,1,2,3,2,3,2,2
82,1,3,2,2,2,1,3
82,1,4,1,3,2,1,3
82,1,5,2,1,1,3,1
82,1,6,1,1,1,3,3
82,1,7,3,3,1,2,1
82,1,8,2,2,2,2,2
83,1,1,3,2,3,2,1
83,1,2,2,1,2,3,2
83,1,3,3,3,1,3,3
83,1,4,1,3,2,3,2
83,1,5,2,2,3,1,1
83,1,6,2,1,1,1,3
83,1,7,1,1,2,2,2
83,1,8,1,2,3,1,3
84,1,1,1,1,1,2,1
84,1,2,2,2,3,1,3
84,1,3,1,3,1,2,2
84,1,4,2,2,3,1,2
84,1,5,3,1,3,3,1
84,1,6,3,1,2,2,3
84,1,7,3,3,2,3,2
84,1,8,1,3,1,3,1
85,1,1,2,3,2,1,1
85,1,2,1,1,3,2,2
85,1,3,1,2,2,3,3
85,1,4,3,2,1,3,2
85,1,5,2,2,2,3,1
85,1,6,1,1,3,2,3
85,1,7,3,3,1,1,3
85,1,8,2,1,1,2,2
86,1,1,1,2,1,1,2
86,1,2,2,2,1,2,3
86,1,3,3,3,2,2,1
86,1,4,3,1,2,1,1
86,1,5,2,2,1,3,2
86,1,6,1,3,3,3,2
86,1,7,3,3,2,1,1
86,1,8,1,1,3,2,3
87,1,1,2,3,2,2,1
87,1,2,1,3,3,3,1
87,1,3,1,2,1,2,2
87,1,4,3,3,2,1,3
87,1,5,1,2,1,1,2
87,1,6,2,1,3,3,1
87,1,7,3,1,3,3,3
87,1,8,2,1,2,1,3
88,1,1,2,1,1,1,2
88,1,2,2,3,2,2,2
88,1,3,2,2,2,3,3
88,1,4,3,2,1,3,3
88,1,5,3,3,3,1,2
88,1,6,1,1,1,2,1
88,1,7,3,2,3,2,1
88,1,8,1,1,3,1,1
89,1,1,3,1,2,3,3
89,1,2,1,2,2,1,1
89,1,3,3,2,3,2,2
89,1,4,2,1,1,1,1
89,1,5,2,1,3,2,2
89,1,6,1,3,3,1,2
89,1,7,1,3,2,3,3
89,1,8,3,3,1,3,3
90,1,1,3,3,2,2,3
90,1,2,2,3,1,2,1
90,1,3,1,1,3,1,3
90,1,4,2,2,1,3,1
90,1,5,2,3,3,3,1
90,1,6,1,1,3,1,2
90,1,7,3,2,1,2,3
90,1,8,3,2,2,3,2
91,1,1,3,2,3,3,1
91,1,2,3,3,1,2,2
91,1,3,2,3,3,3,2
91,1,4,3,1,1,1,3
91,1,5,2,1,2,2,2
91,1,6,1,3,1,1,3
91,1,7,1,2,2,2,1
91,1,8,1,1,2,3,1
92,1,1,2,2,2,2,3
92,1,2,2,2,2,1,2
92,1,3,3,3,1,1,1
92,1,4,1,3,3,2,1
92,1,5,2,2,2,1,3
92,1,6,3,1,1,3,2
92,1,7,3,1,3,2,1
92,1,8,1,3,1,3,3
93,1,1,3,2,3,1,2
93,1,2,1,1,2,3,3
93,1,3,2,3,3,1,3
93,1,4,2,1,2,1,2
93,1,5,3,1,1,2,1
93,1,6,1,2,2,3,2
93,1,7,1,2,3,3,3
93,1,8,3,3,1,2,1
94,1,1,3,1,3,1,3
94,1,2,1,2,1,1,1
94,1,3,3,1,2,2,3
94,1,4,2,3,3,3,2
94,1,5,1,3,2,2,2
94,1,6,1,3,2,1,1
94,1,7,2,1,1,3,3
94,1,8,2,2,1,3,1
95,1,1,2,1,2,2,1
95,1,2,1,3,1,1,3
95,1,3,3,1,2,3,1
95,1,4,3,2,3,3,2
95,1,5,3,3,2,1,2
95,1,6,2,2,3,2,3
95,1,7,1,1,1,3,1
95,1,8,2,2,3,2,2
96,1,1,3,1,2,3,2
96,1,2,3,1,2,3,1
96,1,3,2,3,1,2,2
96,1,4,1,2,1,2,3
96,1,5,2,3,3,1,1
96,1,6,1,2,3,1,3
96,1,7,2,1,1,1,2
96,1,8,1,3,3,2,3
97,1,1,3,3,3,3,2
97,1,2,2,3,3,3,1
97,1,3,3,2,3,1,1
97,1,4,2,3,2,2,3
97,1,5,1,2,2,1,1
97,1,6,1,2,2,2,2
97,1,7,3,1,1,1,3
97,1,8,1,1,1,3,2
98,1,1,2,2,1,2,1
98,1,2,3,3,2,1,1
98,1,3,2,2,1,3,3
98,1,4,3,2,1,2,3
98,1,5,1,3,2,3,2
98,1,6,2,1,3,1,1
98,1,7,1,1,3,2,2
98,1,8,3,3,3,3,3
99,1,1,2,1,1,1,2
99,1,2,3,3,3,3,1
99,1,3,3,1,2,2,2
99,1,4,1,2,1,1,2
99,1,5,2,1,2,2,3
99,1,6,3,2,3,3,1
99,1,7,1,3,1,1,3
99,1,8,1,2,2,2,3
100,1,1,2,2,2,3,1
100,1,2,2,3,2,3,3
100,1,3,3,3,1,1,2
100,1,4,1,1,3,2,3
100,1,5,3,2,2,1,2
100,1,6,1,2,3,1,1
100,1,7,2,3,1,2,1
100,1,8,1,1,3,3,3
101,1,1,1,2,2,1,1
101,1,2,2,1,1,2,2
101,1,3,3,3,3,2,3
101,1,4,3,1,1,2,1
101,1,5,1,3,2,1,1
101,1,6,3,2,3,3,3
101,1,7,2,1,1,3,2
101,1,8,2,3,3,1,2
102,1,1,2,1,2,1,3
102,1,2,2,2,2,2,2
102,1,3,1,1,2,2,2
102,1,4,3,3,3,2,1
102,1,5,2,2,1,3,3
102,1,6,3,3,3,1,1
102,1,7,1,2,1,3,2
102,1,8,1,1,1,3,3
103,1,1,2,2,3,3,2
103,1,2,3,2,1,1,3
103,1,3,1,3,2,3,2
103,1,4,1,3,1,2,1
103,1,5,3,1,2,1,3
103,1,6,3,2,2,2,2
103,1,7,2,1,3,2,1
103,1,8,1,1,3,3,1
104,1,1,1,1,3,2,2
104,1,2,3,2,3,2,2
104,1,3,2,3,1,1,3
104,1,4,1,1,2,3,1
104,1,5,2,3,1,3,3
104,1,6,3,2,1,3,1
104,1,7,2,3,2,1,3
104,1,8,3,1,3,1,2
105,1,1,1,2,2,2,3
105,1,2,3,1,3,1,3
105,1,3,3,1,3,3,2
105,1,4,2,2,2,1,1
105,1,5,2,3,2,3,2
105,1,6,1,2,1,2,1
105,1,7,2,1,1,1,1
105,1,8,1,3,1,2,3
106,1,1,3,2,1,1,2
106,1,2,2,2,3,3,1
106,1,3,2,1,1,3,1
106,1,4,3,2,2,2,3
106,1,5,1,3,3,1,2
106,1,6,3,3,1,2,2
106,1,7,1,1,2,1,3
106,1,8,2,3,3,2,3
107,1,1,1,3,2,3,1
107,1,2,2,2,3,1,3
107,1,3,1,2,3,1,2
107,1,4,3,2,1,1,3
107,1,5,3,3,2,3,1
107,1,6,2,1,3,2,1
107,1,7,3,1,1,2,2
107,1,8,1,3,2,3,2
108,1,1,2,1,2,3,3
108,1,2,1,2,1,3,1
108,1,3,2,2,3,1,2
108,1,4,3,2,3,1,2
108,1,5,2,3,2,2,1
108,1,6,1,1,1,3,3
108,1,7,3,1,2,2,3
108,1,8,1,3,1,2,1
109,1,1,3,3,3,3,3
