"Version","Task","Concept","Att 1 - Preis","Att 2 - Verpflegung","Att 3 - Zimmerkategorie","Att 4 - Kundenbewertung","Att 5 - Meerblick"
37,1,1,1,3,1,2,2
37,1,2,3,1,3,3,3
37,1,3,2,2,2,1,1
38,1,1,2,3,3,2,1
38,1,2,1,1,2,3,3
38,1,3,3,2,1,1,2
39,1,1,2,1,1,3,2
39,1,2,1,2,3,1,1
39,1,3,3,3,2,2,3
40,1,1,2,1,3,2,1
40,1,2,3,2,2,3,2
40,1,3,1,3,1,1,3
41,1,1,1,1,3,1,2
41,1,2,3,3,2,3,1
41,1,3,2,2,1,2,3
42,1,1,3,1,1,1,3
42,1,2,2,3,3,3,2
42,1,3,1,2,2,2,1
43,1,1,3,1,1,2,1
43,1,2,1,2,3,3,3
43,1,3,2,3,2,1,2
44,1,1,2,2,1,3,1
44,1,2,3,3,3,2,3
44,1,3,1,1,2,1,2
45,1,1,2,2,2,1,3
45,1,2,3,1,3,2,2
45,1,3,1,3,1,3,1
46,1,1,2,1,2,2,1
46,1,2,3,2,1,3,2
46,1,3,1,3,3,1,3
47,1,1,3,2,3,1,1
47,1,2,2,1,2,3,3
47,1,3,1,3,1,2,2
48,1,1,2,3,3,3,2
48,1,2,3,1,1,1,1
48,1,3,1,2,2,2,3
49,1,1,3,2,2,2,2
49,1,2,2,3,1,1,3
49,1,3,1,1,3,3,1
50,1,1,3,3,2,3,1
50,1,2,2,1,3,1,2
50,1,3,1,2,1,2,3
51,1,1,1,1,1,1,2
51,1,2,2,3,2,2,1
51,1,3,3,2,3,3,3
52,1,1,2,2,1,3,2
52,1,2,3,1,3,2,3
52,1,3,1,3,2,1,1
53,1,1,2,2,3,1,1
53,1,2,3,3,1,2,2
53,1,3,1,1,2,3,3
54,1,1,1,3,3,3,3
54,1,2,3,2,2,1,2
54,1,3,2,1,1,2,1
55,1,1,1,2,3,2,2
55,1,2,2,1,2,3,1
55,1,3,3,3,1,1,3
56,1,1,3,3,2,2,2
56,1,2,1,2,1,3,1
56,1,3,2,1,3,1,3
57,1,1,2,2,2,1,3
57,1,2,1,1,3,2,1
57,1,3,3,3,1,3,2
58,1,1,3,3,3,1,1
58,1,2,1,2,2,3,2
58,1,3,2,1,1,2,3
59,1,1,3,1,2,1,1
59,1,2,2,3,3,3,2
59,1,3,1,2,1,2,3
60,1,1,2,2,3,1,2
60,1,2,1,3,2,2,1
60,1,3,3,1,1,3,3
61,1,1,1,1,1,1,2
61,1,2,3,2,3,2,3
61,1,3,2,3,2,3,1
62,1,1,3,3,2,2,3
62,1,2,2,2,1,1,1
62,1,3,1,1,3,3,2
63,1,1,2,1,2,2,2
63,1,2,3,2,1,3,1
63,1,3,1,3,3,1,3
64,1,1,2,3,1,3,3
64,1,2,3,1,3,2,1
64,1,3,1,2,2,1,2
65,1,1,1,3,1,2,1
65,1,2,3,1,2,1,3
65,1,3,2,2,3,3,2
66,1,1,2,2,2,2,3
66,1,2,3,1,1,1,2
66,1,3,1,3,3,3,1
67,1,1,1,1,2,3,3
67,1,2,3,2,3,1,1
67,1,3,2,3,1,2,2
68,1,1,3,2,2,3,3
68,1,2,2,1,3,2,1
68,1,3,1,3,1,1,2
69,1,1,3,1,2,3,2
69,1,2,2,3,3,1,3
69,1,3,1,2,1,2,1
70,1,1,1,2,2,1,1
70,1,2,2,1,1,3,3
70,1,3,3,3,3,2,2
71,1,1,2,3,2,1,1
71,1,2,1,1,3,2,2
71,1,3,3,2,1,3,3
72,1,1,2,2,2,2,2
72,1,2,1,3,3,3,3
72,1,3,3,1,1,1,1
73,1,1,3,2,3,3,2
73,1,2,2,3,1,2,1
73,1,3,1,1,2,1,3
74,1,1,3,3,2,3,1
74,1,2,1,1,1,1,2
74,1,3,2,2,3,2,3
75,1,1,3,3,3,1,3
75,1,2,1,2,2,2,2
75,1,3,2,1,1,3,1
76,1,1,2,2,1,1,3
76,1,2,3,3,2,2,2
76,1,3,1,1,3,3,1
77,1,1,3,2,3,1,1
77,1,2,1,1,2,2,3
77,1,3,2,3,1,3,2
78,1,1,2,3,2,1,2
78,1,2,1,2,3,3,1
78,1,3,3,1,1,2,3
79,1,1,3,2,2,2,1
79,1,2,1,3,1,3,3
79,1,3,2,1,3,1,2
80,1,1,2,1,3,2,1
80,1,2,1,2,1,1,2
80,1,3,3,3,2,3,3
81,1,1,2,2,1,2,3
81,1,2,1,3,2,1,1
81,1,3,3,1,3,3,2
82,1,1,3,1,1,1,1
82,1,2,2,2,2,3,2
82,1,3,1,3,3,2,3
83,1,1,3,3,3,2,2
83,1,2,1,2,1,3,1
83,1,3,2,1,2,1,3
84,1,1,3,2,3,1,3
84,1,2,2,3,1,2,1
84,1,3,1,1,2,3,2
85,1,1,1,2,2,3,3
85,1,2,3,1,1,2,2
85,1,3,2,3,3,1,1
86,1,1,3,3,1,1,3
86,1,2,2,2,3,3,2
86,1,3,1,1,2,2,1
87,1,1,3,3,2,3,1
87,1,2,1,1,3,2,3
87,1,3,2,2,1,1,2
88,1,1,2,1,1,3,3
88,1,2,3,2,2,2,1
88,1,3,1,3,3,1,2
89,1,1,3,2,3,3,1
89,1,2,2,1,2,1,3
89,1,3,1,3,1,2,2
90,1,1,2,3,3,2,3
90,1,2,1,2,1,1,1
90,1,3,3,1,2,3,2
91,1,1,2,1,3,3,1
91,1,2,1,3,2,1,2
91,1,3,3,2,1,2,3
92,1,1,1,1,2,2,1
92,1,2,3,2,3,1,3
92,1,3,2,3,1,3,2
93,1,1,3,1,1,1,1
93,1,2,2,2,2,2,2
93,1,3,1,3,3,3,3
94,1,1,1,2,1,3,3
94,1,2,3,1,3,2,2
94,1,3,2,3,2,1,1
95,1,1,1,1,1,3,2
95,1,2,3,3,2,1,3
95,1,3,2,2,3,2,1
96,1,1,1,2,3,1,2
96,1,2,3,3,1,3,1
96,1,3,2,1,2,2,3
97,1,1,3,1,3,1,2
97,1,2,1,3,1,2,1
97,1,3,2,2,2,3,3
98,1,1,1,2,2,1,1
98,1,2,3,3,3,2,3
98,1,3,2,1,1,3,2
99,1,1,2,2,3,2,1
99,1,2,3,3,2,3,2
99,1,3,1,1,1,1,3
100,1,1,1,1,3,3,1
100,1,2,2,3,2,1,3
100,1,3,3,2,1,2,2
101,1,1,1,3,2,2,2
101,1,2,3,2,1,1,1
101,1,3,2,1,3,3,3
102,1,1,3,1,2,2,3
102,1,2,1,2,3,1,2
102,1,3,2,3,1,3,1
103,1,1,3,3,3,3,2
103,1,2,1,2,1,2,3
103,1,3,2,1,2,1,1
104,1,1,1,3,3,2,1
104,1,2,2,1,1,1,2
104,1,3,3,2,2,3,3
105,1,1,3,3,1,1,3
105,1,2,1,1,2,3,1
105,1,3,2,2,3,2,2
106,1,1,3,3,1,2,1
106,1,2,2,2,2,3,2
106,1,3,1,1,3,1,3
107,1,1,3,2,2,1,1
107,1,2,2,3,3,3,3
107,1,3,1,1,1,2,2
108,1,1,3,1,3,3,1
108,1,2,1,3,2,1,2
108,1,3,2,2,1,2,3
109,1,1,2,3,3,1,1
109,1,2,1,2,1,3,3
109,1,3,3,1,2,2,2
110,1,1,2,1,1,3,1
110,1,2,3,2,3,1,2
110,1,3,1,3,2,2,3
111,1,1,3,1,3,2,3
111,1,2,2,3,1,1,2
111,1,3,1,2,2,3,1
112,1,1,3,3,1,3,2
112,1,2,1,1,3,1,3
112,1,3,2,2,2,2,1
113,1,1,2,3,2,2,3
113,1,2,1,2,3,3,2
113,1,3,3,1,1,1,1
114,1,1,3,2,2,1,3
114,1,2,1,3,3,2,1
114,1,3,2,1,1,3,2
115,1,1,3,3,3,3,3
115,1,2,1,2,1,2,1
115,1,3,2,1,2,1,2
116,1,1,2,3,2,3,1
116,1,2,1,2,1,1,3
116,1,3,3,1,3,2,2
117,1,1,1,1,2,3,3
117,1,2,3,3,1,2,2
117,1,3,2,2,3,1,1
118,1,1,3,2,2,3,2
118,1,2,1,3,3,1,1
118,1,3,2,1,1,2,3
119,1,1,3,1,2,1,1
119,1,2,1,3,1,3,3
119,1,3,2,2,3,2,2
120,1,1,2,1,3,2,3
120,1,2,3,2,1,3,1
120,1,3,1,3,2,1,2
121,1,1,3,3,3,3,2
121,1,2,1,1,2,2,1
121,1,3,2,2,1,1,3
122,1,1,1,2,1,2,2
122,1,2,3,1,2,3,3
122,1,3,2,3,3,1,1
123,1,1,2,3,2,2,2
123,1,2,3,2,3,1,3
123,1,3,1,1,1,3,1
124,1,1,1,1,3,1,2
124,1,2,3,3,1,2,1
124,1,3,2,2,2,3,3
125,1,1,2,3,1,1,3
125,1,2,3,1,2,2,1
125,1,3,1,2,3,3,2
126,1,1,3,2,1,1,2
126,1,2,2,1,3,3,1
126,1,3,1,3,2,2,3
127,1,1,1,3,2,3,1
127,1,2,2,1,1,1,2
127,1,3,3,2,3,2,3
128,1,1,3,3,1,3,3
128,1,2,2,2,2,2,1
128,1,3,1,1,3,1,2
129,1,1,3,3,2,1,2
129,1,2,2,2,3,3,1
129,1,3,1,1,1,2,3
130,1,1,2,3,3,2,2
130,1,2,1,2,2,1,3
130,1,3,3,1,1,3,1
131,1,1,3,1,3,1,3
131,1,2,1,2,2,3,2
131,1,3,2,3,1,2,1
132,1,1,3,2,1,1,1
132,1,2,1,1,2,2,2
132,1,3,2,3,3,3,3
133,1,1,2,1,2,3,2
133,1,2,3,2,1,2,3
133,1,3,1,3,3,1,1
134,1,1,1,3,1,3,2
134,1,2,2,1,2,1,3
134,1,3,3,2,3,2,1
135,1,1,3,3,2,1,1
135,1,2,1,1,3,2,3
135,1,3,2,2,1,3,2
136,1,1,3,3,2,3,3
136,1,2,1,1,1,1,1
136,1,3,2,2,3,2,2
137,1,1,2,3,1,1,1
137,1,2,3,1,2,2,2
137,1,3,1,2,3,3,3
138,1,1,1,3,1,2,2
138,1,2,2,2,2,1,3
138,1,3,3,1,3,3,1
139,1,1,2,1,1,3,3
139,1,2,1,2,2,2,1
139,1,3,3,3,3,1,2
140,1,1,2,3,3,2,3
140,1,2,3,2,2,3,2
140,1,3,1,1,1,1,1
141,1,1,2,2,2,1,1
141,1,2,3,1,1,2,2
141,1,3,1,3,3,3,3
142,1,1,1,2,1,1,3
142,1,2,2,1,3,3,1
142,1,3,3,3,2,2,2
143,1,1,1,2,3,2,1
143,1,2,2,1,2,1,2
143,1,3,3,3,1,3,3
144,1,1,1,3,2,3,1
144,1,2,2,2,1,2,2
144,1,3,3,1,3,1,3
145,1,1,1,2,3,3,2
145,1,2,2,3,1,1,1
145,1,3,3,1,2,2,3
146,1,1,3,2,1,3,1
146,1,2,2,1,3,2,2
146,1,3,1,3,2,1,3
147,1,1,3,3,3,2,1
147,1,2,1,1,1,1,2
147,1,3,2,2,2,3,3
148,1,1,2,3,2,3,1
148,1,2,3,2,3,1,2
148,1,3,1,1,1,2,3
149,1,1,2,3,1,3,2
149,1,2,3,1,3,1,3
149,1,3,1,2,2,2,1
150,1,1,2,2,1,2,3
150,1,2,3,3,2,1,2
150,1,3,1,1,3,3,1
151,1,1,2,2,1,1,2
151,1,2,3,1,2,3,1
151,1,3,1,3,3,2,3
152,1,1,3,2,1,2,1
152,1,2,2,3,3,1,3
152,1,3,1,1,2,3,2
153,1,1,1,3,3,1,2
153,1,2,2,1,2,2,1
153,1,3,3,2,1,3,3
154,1,1,1,2,2,1,3
154,1,2,3,3,1,2,1
154,1,3,2,1,3,3,2
155,1,1,2,2,3,1,1
155,1,2,3,1,2,2,3
155,1,3,1,3,1,3,2
156,1,1,1,1,1,1,1
156,1,2,2,3,2,2,3
156,1,3,3,2,3,3,2
157,1,1,2,1,1,3,3
157,1,2,1,2,2,2,2
157,1,3,3,3,3,1,1
158,1,1,1,3,1,3,3
158,1,2,2,1,3,2,1
158,1,3,3,2,2,1,2
159,1,1,3,1,1,1,3
159,1,2,2,3,2,2,2
159,1,3,1,2,3,3,1
160,1,1,2,2,2,1,1
160,1,2,3,3,3,3,3
160,1,3,1,1,1,2,2
161,1,1,3,1,2,3,1
161,1,2,1,2,3,2,3
161,1,3,2,3,1,1,2
162,1,1,3,2,1,2,1
162,1,2,2,1,3,3,2
162,1,3,1,3,2,1,3
163,1,1,2,2,2,3,3
163,1,2,1,3,3,2,1
163,1,3,3,1,1,1,2
164,1,1,1,2,1,1,1
164,1,2,2,1,3,2,3
164,1,3,3,3,2,3,2
165,1,1,3,2,3,1,3
165,1,2,1,1,2,3,1
165,1,3,2,3,1,2,2
166,1,1,3,1,1,2,3
166,1,2,1,2,3,3,2
166,1,3,2,3,2,1,1
167,1,1,2,2,1,3,3
167,1,2,3,3,3,2,1
167,1,3,1,1,2,1,2
168,1,1,1,3,1,3,3
168,1,2,3,2,2,2,2
168,1,3,2,1,3,1,1
169,1,1,1,3,2,2,3
169,1,2,3,2,1,3,1
169,1,3,2,1,3,1,2
170,1,1,2,2,2,1,3
170,1,2,3,3,3,3,2
170,1,3,1,1,1,2,1
171,1,1,3,3,1,1,3
171,1,2,2,1,2,3,1
171,1,3,1,2,3,2,2
172,1,1,1,2,2,3,2
172,1,2,3,1,3,1,3
172,1,3,2,3,1,2,1
173,1,1,3,1,1,3,2
173,1,2,2,2,3,2,3
173,1,3,1,3,2,1,1
174,1,1,1,2,1,1,2
174,1,2,3,1,2,2,3
174,1,3,2,3,3,3,1
175,1,1,1,1,3,1,3
175,1,2,3,2,2,3,1
175,1,3,2,3,1,2,2
176,1,1,2,2,1,3,3
176,1,2,1,1,3,2,1
176,1,3,3,3,2,1,2
177,1,1,3,2,1,1,1
177,1,2,2,1,2,2,2
177,1,3,1,3,3,3,3
178,1,1,1,1,1,3,1
178,1,2,3,2,3,2,2
178,1,3,2,3,2,1,3
179,1,1,2,2,3,1,1
179,1,2,1,3,1,2,2
179,1,3,3,1,2,3,3
180,1,1,2,1,1,1,2
180,1,2,3,3,3,3,1
180,1,3,1,2,2,2,3
181,1,1,2,2,3,3,2
181,1,2,3,3,2,2,1
181,1,3,1,1,1,1,3
182,1,1,3,2,1,2,3
182,1,2,2,1,2,3,1
182,1,3,1,3,3,1,2
183,1,1,2,3,1,3,3
183,1,2,1,2,2,1,1
183,1,3,3,1,3,2,2
184,1,1,2,2,1,2,1
184,1,2,1,3,2,3,2
184,1,3,3,1,3,1,3
185,1,1,2,3,3,2,3
185,1,2,3,2,2,1,2
185,1,3,1,1,1,3,1
186,1,1,2,1,2,2,2
186,1,2,3,3,1,1,1
186,1,3,1,2,3,3,3
187,1,1,2,2,2,1,3
187,1,2,3,3,1,3,2
187,1,3,1,1,3,2,1
188,1,1,3,1,2,3,3
188,1,2,2,3,3,1,1
188,1,3,1,2,1,2,2
189,1,1,2,1,1,1,2
189,1,2,1,3,2,2,3
189,1,3,3,2,3,3,1
190,1,1,1,1,1,1,3
190,1,2,3,2,2,2,1
190,1,3,2,3,3,3,2
191,1,1,1,3,2,1,1
191,1,2,2,2,1,3,3
191,1,3,3,1,3,2,2
192,1,1,3,3,1,2,3
192,1,2,2,1,2,3,1
192,1,3,1,2,3,1,2
193,1,1,2,2,1,2,1
193,1,2,1,1,2,3,2
193,1,3,3,3,3,1,3
194,1,1,1,2,3,3,3
194,1,2,3,1,1,1,1
194,1,3,2,3,2,2,2
195,1,1,3,2,2,1,2
195,1,2,2,1,3,2,3
195,1,3,1,3,1,3,1
196,1,1,3,2,1,3,2
196,1,2,2,1,2,1,3
196,1,3,1,3,3,2,1
197,1,1,1,1,1,2,2
197,1,2,3,3,2,3,3
197,1,3,2,2,3,1,1
198,1,1,3,1,3,3,1
198,1,2,2,3,1,1,2
198,1,3,1,2,2,2,3
199,1,1,3,3,2,2,1
199,1,2,1,1,1,1,3
199,1,3,2,2,3,3,2
200,1,1,1,2,2,1,1
200,1,2,2,3,1,3,3
200,1,3,3,1,3,2,2
201,1,1,3,2,1,2,3
201,1,2,1,3,3,1,2
201,1,3,2,1,2,3,1
202,1,1,3,3,3,1,3
202,1,2,1,1,2,3,2
202,1,3,2,2,1,2,1
203,1,1,3,2,2,1,2
203,1,2,1,3,1,3,1
203,1,3,2,1,3,2,3
204,1,1,3,1,1,1,1
204,1,2,1,2,3,3,3
204,1,3,2,3,2,2,2
205,1,1,2,1,2,1,3
205,1,2,3,3,1,3,2
205,1,3,1,2,3,2,1
206,1,1,1,1,1,2,2
206,1,2,3,2,2,3,3
206,1,3,2,3,3,1,1
207,1,1,2,2,1,1,2
207,1,2,3,1,3,3,1
207,1,3,1,3,2,2,3
208,1,1,3,3,2,2,1
208,1,2,1,1,1,1,3
208,1,3,2,2,3,3,2
209,1,1,1,3,3,1,2
209,1,2,2,1,2,3,1
209,1,3,3,2,1,2,3
210,1,1,2,3,1,3,3
210,1,2,3,1,3,2,2
210,1,3,1,2,2,1,1
211,1,1,1,1,2,3,2
211,1,2,2,2,1,2,1
211,1,3,3,3,3,1,3
212,1,1,2,1,3,2,3
212,1,2,1,3,1,3,1
212,1,3,3,2,2,1,2
213,1,1,2,3,2,2,2
213,1,2,3,1,1,1,1
213,1,3,1,2,3,3,3
214,1,1,2,2,2,1,3
214,1,2,3,1,1,3,2
214,1,3,1,3,3,2,1
215,1,1,1,1,2,2,3
215,1,2,3,2,3,3,1
215,1,3,2,3,1,1,2
216,1,1,3,3,2,3,3
216,1,2,1,2,1,2,2
216,1,3,2,1,3,1,1
217,1,1,2,2,3,3,2
217,1,2,1,3,1,1,3
217,1,3,3,1,2,2,1
218,1,1,3,2,1,2,3
218,1,2,2,3,2,3,1
218,1,3,1,1,3,1,2
219,1,1,2,1,1,3,3
219,1,2,3,3,3,2,2
219,1,3,1,2,2,1,1
220,1,1,1,2,2,3,2
220,1,2,2,1,1,2,1
220,1,3,3,3,3,1,3
221,1,1,1,3,1,3,1
221,1,2,3,1,2,1,2
221,1,3,2,2,3,2,3
222,1,1,3,2,1,1,1
222,1,2,1,1,3,3,3
222,1,3,2,3,2,2,2
223,1,1,2,2,2,1,3
223,1,2,3,3,1,3,2
223,1,3,1,1,3,2,1
224,1,1,3,1,2,3,3
224,1,2,2,3,3,1,1
224,1,3,1,2,1,2,2
225,1,1,3,2,3,3,1
225,1,2,2,1,1,1,2
225,1,3,1,3,2,2,3
226,1,1,2,1,3,3,2
226,1,2,1,3,1,1,3
226,1,3,3,2,2,2,1
227,1,1,1,2,3,1,2
227,1,2,3,1,1,2,3
227,1,3,2,3,2,3,1
228,1,1,1,1,2,1,1
228,1,2,3,3,3,2,2
228,1,3,2,2,1,3,3
229,1,1,3,2,3,1,3
229,1,2,1,1,2,3,2
229,1,3,2,3,1,2,1
230,1,1,3,3,2,1,2
230,1,2,1,2,1,3,1
230,1,3,2,1,3,2,3
231,1,1,1,3,3,3,3
231,1,2,2,2,2,2,2
231,1,3,3,1,1,1,1
232,1,1,2,3,2,1,3
232,1,2,1,1,3,2,1
232,1,3,3,2,1,3,2
233,1,1,2,2,3,1,1
233,1,2,1,3,1,2,2
233,1,3,3,1,2,3,3
234,1,1,3,3,3,3,1
234,1,2,2,1,1,1,2
234,1,3,1,2,2,2,3
235,1,1,1,1,1,1,3
235,1,2,2,3,3,3,2
235,1,3,3,2,2,2,1
236,1,1,3,3,1,2,3
236,1,2,2,1,2,3,1
236,1,3,1,2,3,1,2
237,1,1,3,1,3,2,2
237,1,2,1,3,2,1,1
237,1,3,2,2,1,3,3
238,1,1,1,3,2,3,2
238,1,2,2,1,1,2,1
238,1,3,3,2,3,1,3
239,1,1,2,2,2,2,2
239,1,2,1,1,3,3,3
239,1,3,3,3,1,1,1
240,1,1,2,3,3,2,3
240,1,2,3,1,2,1,2
240,1,3,1,2,1,3,1
241,1,1,2,2,2,1,3
241,1,2,1,3,3,2,1
241,1,3,3,1,1,3,2
242,1,1,1,1,2,2,3
242,1,2,3,2,3,3,1
242,1,3,2,3,1,1,2
243,1,1,2,1,3,1,1
243,1,2,1,2,1,2,2
243,1,3,3,3,2,3,3
244,1,1,3,1,2,2,1
244,1,2,2,2,3,3,2
244,1,3,1,3,1,1,3
245,1,1,1,2,2,1,1
245,1,2,2,1,1,3,3
245,1,3,3,3,3,2,2
246,1,1,2,3,2,3,1
246,1,2,1,1,3,1,2
246,1,3,3,2,1,2,3
247,1,1,1,2,2,3,2
247,1,2,3,3,3,1,3
247,1,3,2,1,1,2,1
248,1,1,2,3,2,2,2
248,1,2,3,2,1,1,1
248,1,3,1,1,3,3,3
249,1,1,2,2,3,2,3
249,1,2,1,3,1,3,1
249,1,3,3,1,2,1,2
250,1,1,3,2,1,3,2
250,1,2,2,1,2,1,3
250,1,3,1,3,3,2,1
251,1,1,1,1,1,2,2
251,1,2,3,3,2,3,3
251,1,3,2,2,3,1,1
252,1,1,1,2,2,2,3
252,1,2,3,1,3,3,1
252,1,3,2,3,1,1,2
253,1,1,3,1,2,2,1
253,1,2,1,3,1,1,3
253,1,3,2,2,3,3,2
254,1,1,2,1,1,3,3
254,1,2,1,2,2,1,1
254,1,3,3,3,3,2,2
255,1,1,3,2,1,2,3
255,1,2,1,1,3,1,2
255,1,3,2,3,2,3,1
256,1,1,3,1,3,1,3
256,1,2,1,2,2,3,2
256,1,3,2,3,1,2,1
257,1,1,1,3,3,3,3
257,1,2,2,1,2,2,2
257,1,3,3,2,1,1,1
258,1,1,1,1,1,3,1
258,1,2,3,3,2,1,2
258,1,3,2,2,3,2,3
259,1,1,2,2,2,1,3
259,1,2,1,1,3,2,1
259,1,3,3,3,1,3,2
260,1,1,1,3,2,2,3
260,1,2,2,1,1,1,2
260,1,3,3,2,3,3,1
261,1,1,2,3,3,1,1
261,1,2,1,2,1,2,2
261,1,3,3,1,2,3,3
262,1,1,1,2,1,1,3
262,1,2,3,1,2,2,1
262,1,3,2,3,3,3,2
263,1,1,3,2,3,2,2
263,1,2,2,1,1,3,3
263,1,3,1,3,2,1,1
264,1,1,1,1,3,1,2
264,1,2,2,2,2,3,1
264,1,3,3,3,1,2,3
265,1,1,1,3,2,3,2
265,1,2,2,1,1,2,1
265,1,3,3,2,3,1,3
266,1,1,1,1,3,3,3
266,1,2,3,3,1,1,1
266,1,3,2,2,2,2,2
267,1,1,3,1,2,1,2
267,1,2,1,2,1,3,1
267,1,3,2,3,3,2,3
268,1,1,2,2,2,1,3
268,1,2,3,3,1,3,2
268,1,3,1,1,3,2,1
269,1,1,3,1,2,3,3
269,1,2,2,3,3,1,1
269,1,3,1,2,1,2,2
270,1,1,2,1,1,1,2
270,1,2,3,2,3,3,1
270,1,3,1,3,2,2,3
271,1,1,2,3,3,3,2
271,1,2,3,1,2,2,1
271,1,3,1,2,1,1,3
272,1,1,1,1,3,1,2
272,1,2,2,2,2,3,1
272,1,3,3,3,1,2,3
273,1,1,2,1,1,3,3
273,1,2,1,3,2,1,1
273,1,3,3,2,3,2,2
274,1,1,1,2,2,3,2
274,1,2,3,1,3,1,3
274,1,3,2,3,1,2,1
275,1,1,2,2,3,2,3
275,1,2,1,1,1,3,1
275,1,3,3,3,2,1,2
276,1,1,2,1,2,2,2
276,1,2,3,2,1,1,1
276,1,3,1,3,3,3,3
277,1,1,1,3,3,2,1
277,1,2,3,2,1,3,2
277,1,3,2,1,2,1,3
278,1,1,3,3,2,3,3
278,1,2,2,2,3,1,1
278,1,3,1,1,1,2,2
279,1,1,2,3,1,1,2
279,1,2,3,1,3,3,1
279,1,3,1,2,2,2,3
280,1,1,3,1,2,2,1
280,1,2,2,3,3,3,2
280,1,3,1,2,1,1,3
281,1,1,3,2,3,2,2
281,1,2,1,3,2,1,1
281,1,3,2,1,1,3,3
282,1,1,3,3,1,2,3
282,1,2,1,1,3,1,2
282,1,3,2,2,2,3,1
283,1,1,3,3,3,1,3
283,1,2,1,1,2,3,2
283,1,3,2,2,1,2,1
284,1,1,3,1,1,1,1
284,1,2,2,3,2,2,2
284,1,3,1,2,3,3,3
285,1,1,3,2,2,1,2
285,1,2,2,1,3,2,3
285,1,3,1,3,1,3,1
286,1,1,3,2,1,3,2
286,1,2,1,1,3,2,1
286,1,3,2,3,2,1,3
287,1,1,2,1,1,1,2
287,1,2,3,3,3,3,1
287,1,3,1,2,2,2,3
288,1,1,3,1,2,3,3
288,1,2,2,2,3,1,1
288,1,3,1,3,1,2,2
289,1,1,3,2,2,2,1
